image_path,mesh_name,lod_level,azimuth,distance_label,distance_multiplier,quality_score,tri_count_log,vert_count_log,surface_area,volume,edge_len_mean,edge_len_std,bbox_diag,bbox_x,bbox_y,area_variance,normal_var_mean,curvature_mean,curvature_std,detail_density,saliency_fraction,area_per_tri,edge_len_range,normal_consistency,aspect_ratio,vol_sa_ratio,lod_tri_ratio,tri_reduction,log_lod_ratio,compactness,normal_entropy,az_sin,az_cos,screen_coverage,log_distance,proj_detail,dist_lod_interaction,dist_normalised,dist_reciprocal,proj_area,lod_adequacy,dist_mult,az_deg_norm,screen_log
data\processed\rendered_images\igea_lod2_az135_very_far.png,igea,2,135,very_far,9.0,0.9997808933258056,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,1.0,-0.9999999999999999,-0.7879918675242453,1.4112684394631791,-0.5352490057091983,1.6673818109557934,1.414213562373095,-1.018849036308685,-0.2759333883017281,-0.36290329234822055,1.6371145820675856,-0.2182178902359924,-0.8415457127765248
data\processed\rendered_images\igea_lod2_az180_very_close.png,igea,2,180,very_close,1.2,0.8320984840393066,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,1.5058187984205228e-16,-1.414213562373095,1.887483715324444,-1.3471674722244058,0.6004979853345477,-0.7068125013439617,-1.414213562373095,1.7242060560814776,-0.2759332030421425,-0.5847404700154059,-1.10312012611421,0.2182178902359924,1.8431651658804153
data\processed\rendered_images\igea_lod2_az180_close.png,igea,2,180,close,2.0,0.9648456573486328,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,1.5058187984205228e-16,-1.414213562373095,0.14418757737508223,-0.7821276318046869,-0.13953625141487133,-0.4633053923901406,-0.7071067811865475,0.45818063374791146,-0.2759333237542704,-0.504072523192787,-0.8220704124545387,0.2182178902359924,0.25756322107448043
data\processed\rendered_images\igea_lod2_az180_medium.png,igea,2,180,medium,3.5,0.9944187998771667,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,1.5058187984205228e-16,-1.414213562373095,-0.5162194158965933,-0.04345183118428754,-0.4198808555749188,-0.006729563101726147,0.0,-0.3556928564948785,-0.2759333694832273,-0.43467425534388354,-0.29510219934265486,0.2182178902359924,-0.4964919067067032
data\processed\rendered_images\igea_lod2_az180_far.png,igea,2,180,far,6.0,0.999242901802063,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,1.5058187984205228e-16,-1.414213562373095,-0.7274607292376916,0.7614784957502033,-0.5095533722563613,0.7542301523789646,0.7071067811865475,-0.8078447970258241,-0.2759333841103347,-0.38755191791560234,0.5831781558438182,0.2182178902359924,-0.7626913592692447
data\processed\rendered_images\igea_lod2_az180_very_far.png,igea,2,180,very_far,9.0,0.9997362494468688,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,1.5058187984205228e-16,-1.414213562373095,-0.7879918675242453,1.4112684394631791,-0.5352490057091983,1.6673818109557934,1.414213562373095,-1.018849036308685,-0.2759333883017281,-0.36290329234822055,1.6371145820675856,0.2182178902359924,-0.8415457127765248
data\processed\rendered_images\igea_lod2_az225_very_close.png,igea,2,225,very_close,1.2,0.8123024702072144,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-0.9999999999999999,-1.0000000000000002,1.887483715324444,-1.3471674722244058,0.6004979853345477,-0.7068125013439617,-1.414213562373095,1.7242060560814776,-0.2759332030421425,-0.5847404700154059,-1.10312012611421,0.6546536707079772,1.8431651658804153
data\processed\rendered_images\igea_lod2_az225_close.png,igea,2,225,close,2.0,0.965353548526764,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-0.9999999999999999,-1.0000000000000002,0.14418757737508223,-0.7821276318046869,-0.13953625141487133,-0.4633053923901406,-0.7071067811865475,0.45818063374791146,-0.2759333237542704,-0.504072523192787,-0.8220704124545387,0.6546536707079772,0.25756322107448043
data\processed\rendered_images\igea_lod2_az225_medium.png,igea,2,225,medium,3.5,0.9947749376296996,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-0.9999999999999999,-1.0000000000000002,-0.5162194158965933,-0.04345183118428754,-0.4198808555749188,-0.006729563101726147,0.0,-0.3556928564948785,-0.2759333694832273,-0.43467425534388354,-0.29510219934265486,0.6546536707079772,-0.4964919067067032
data\processed\rendered_images\igea_lod2_az225_far.png,igea,2,225,far,6.0,0.9988722801208496,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-0.9999999999999999,-1.0000000000000002,-0.7274607292376916,0.7614784957502033,-0.5095533722563613,0.7542301523789646,0.7071067811865475,-0.8078447970258241,-0.2759333841103347,-0.38755191791560234,0.5831781558438182,0.6546536707079772,-0.7626913592692447
data\processed\rendered_images\igea_lod2_az225_very_far.png,igea,2,225,very_far,9.0,0.9997678995132446,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-0.9999999999999999,-1.0000000000000002,-0.7879918675242453,1.4112684394631791,-0.5352490057091983,1.6673818109557934,1.414213562373095,-1.018849036308685,-0.2759333883017281,-0.36290329234822055,1.6371145820675856,0.6546536707079772,-0.8415457127765248
data\processed\rendered_images\igea_lod2_az270_very_close.png,igea,2,270,very_close,1.2,0.8455348014831543,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-1.414213562373095,-1.9823919249024393e-16,1.887483715324444,-1.3471674722244058,0.6004979853345477,-0.7068125013439617,-1.414213562373095,1.7242060560814776,-0.2759332030421425,-0.5847404700154059,-1.10312012611421,1.091089451179962,1.8431651658804153
data\processed\rendered_images\igea_lod2_az270_close.png,igea,2,270,close,2.0,0.9828535318374634,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-1.414213562373095,-1.9823919249024393e-16,0.14418757737508223,-0.7821276318046869,-0.13953625141487133,-0.4633053923901406,-0.7071067811865475,0.45818063374791146,-0.2759333237542704,-0.504072523192787,-0.8220704124545387,1.091089451179962,0.25756322107448043
data\processed\rendered_images\igea_lod2_az270_medium.png,igea,2,270,medium,3.5,0.9972390532493592,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-1.414213562373095,-1.9823919249024393e-16,-0.5162194158965933,-0.04345183118428754,-0.4198808555749188,-0.006729563101726147,0.0,-0.3556928564948785,-0.2759333694832273,-0.43467425534388354,-0.29510219934265486,1.091089451179962,-0.4964919067067032
data\processed\rendered_images\igea_lod2_az270_far.png,igea,2,270,far,6.0,0.9994871020317078,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-1.414213562373095,-1.9823919249024393e-16,-0.7274607292376916,0.7614784957502033,-0.5095533722563613,0.7542301523789646,0.7071067811865475,-0.8078447970258241,-0.2759333841103347,-0.38755191791560234,0.5831781558438182,1.091089451179962,-0.7626913592692447
data\processed\rendered_images\igea_lod2_az270_very_far.png,igea,2,270,very_far,9.0,0.9998231530189514,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-1.414213562373095,-1.9823919249024393e-16,-0.7879918675242453,1.4112684394631791,-0.5352490057091983,1.6673818109557934,1.414213562373095,-1.018849036308685,-0.2759333883017281,-0.36290329234822055,1.6371145820675856,1.091089451179962,-0.8415457127765248
data\processed\rendered_images\igea_lod2_az315_very_close.png,igea,2,315,very_close,1.2,0.8367288112640381,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-1.0000000000000002,0.9999999999999997,1.887483715324444,-1.3471674722244058,0.6004979853345477,-0.7068125013439617,-1.414213562373095,1.7242060560814776,-0.2759332030421425,-0.5847404700154059,-1.10312012611421,1.5275252316519468,1.8431651658804153
data\processed\rendered_images\igea_lod2_az315_close.png,igea,2,315,close,2.0,0.9700324535369872,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-1.0000000000000002,0.9999999999999997,0.14418757737508223,-0.7821276318046869,-0.13953625141487133,-0.4633053923901406,-0.7071067811865475,0.45818063374791146,-0.2759333237542704,-0.504072523192787,-0.8220704124545387,1.5275252316519468,0.25756322107448043
data\processed\rendered_images\igea_lod2_az315_medium.png,igea,2,315,medium,3.5,0.9958736300468444,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-1.0000000000000002,0.9999999999999997,-0.5162194158965933,-0.04345183118428754,-0.4198808555749188,-0.006729563101726147,0.0,-0.3556928564948785,-0.2759333694832273,-0.43467425534388354,-0.29510219934265486,1.5275252316519468,-0.4964919067067032
data\processed\rendered_images\igea_lod2_az315_far.png,igea,2,315,far,6.0,0.9990198612213136,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-1.0000000000000002,0.9999999999999997,-0.7274607292376916,0.7614784957502033,-0.5095533722563613,0.7542301523789646,0.7071067811865475,-0.8078447970258241,-0.2759333841103347,-0.38755191791560234,0.5831781558438182,1.5275252316519468,-0.7626913592692447
data\processed\rendered_images\igea_lod2_az315_very_far.png,igea,2,315,very_far,9.0,0.999792218208313,1.0430733030416783,1.0670480618709566,-0.4555903404046405,-0.5105369767200159,-0.3941473578319789,-0.3475470105772734,-0.671972694077193,-0.7344016655573107,-0.6365003046645669,-0.2035777213216867,0.3359596789867661,-0.8635095251195709,-0.897472033858,1.2560750281405575,0.33309440286218345,-0.27399297691864954,-0.4020146842088614,0.6684128919218923,-0.3868569000716846,-0.49970674568923357,-0.4187056849769421,0.41870568497694277,-0.3564357129630098,1.7536749605098485,0.6257163839255981,-1.0000000000000002,0.9999999999999997,-0.7879918675242453,1.4112684394631791,-0.5352490057091983,1.6673818109557934,1.414213562373095,-1.018849036308685,-0.2759333883017281,-0.36290329234822055,1.6371145820675856,1.5275252316519468,-0.8415457127765248
data\processed\rendered_images\igea_lod3_az000_very_close.png,igea,3,0,very_close,1.2,0.7831755876541138,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,-2.2609331405046358e-17,1.414213562373095,1.8874837151172668,-1.3471674722244058,0.13797658620985773,-0.658112529604465,-1.414213562373095,1.7242060560814776,-0.27593320313727604,-0.7751941808166996,-1.10312012611421,-1.5275252316519468,1.8431651657179429
data\processed\rendered_images\igea_lod3_az000_close.png,igea,3,0,close,2.0,0.9480736255645752,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,-2.2609331405046358e-17,1.414213562373095,0.1441875773482321,-0.7821276318046869,-0.30604395583979377,-0.3821387728243129,-0.7071067811865475,0.45818063374791146,-0.2759333237885185,-0.7248466839757748,-0.8220704124545387,-1.5275252316519468,0.2575632210459371
data\processed\rendered_images\igea_lod3_az000_medium.png,igea,3,0,medium,3.5,0.9925912618637084,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,-2.2609331405046358e-17,1.414213562373095,-0.5162194158994562,-0.04345183118428754,-0.4742507183358225,0.13531202113847232,0.0,-0.3556928564948785,-0.27593336949441033,-0.6803585555451546,-0.29510219934265486,-1.5275252316519468,-0.4964919067102203
data\processed\rendered_images\igea_lod3_az000_far.png,igea,3,0,far,6.0,0.9984252452850342,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,-2.2609331405046358e-17,1.414213562373095,-0.7274607292380231,0.7614784957502033,-0.5280542283446877,0.9977300110764477,0.7071067811865475,-0.8078447970258241,-0.27593338411414003,-0.649509102186177,0.5831781558438182,-1.5275252316519468,-0.762691359269673
data\processed\rendered_images\igea_lod3_az000_very_far.png,igea,3,0,very_far,9.0,0.999125063419342,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,-2.2609331405046358e-17,1.414213562373095,-0.7879918675243107,1.4112684394631791,-0.5434716084163898,2.032631599002018,1.414213562373095,-1.018849036308685,-0.27593338830341935,-0.6331604508176653,1.6371145820675856,-1.5275252316519468,-0.8415457127766109
data\processed\rendered_images\igea_lod3_az045_very_close.png,igea,3,45,very_close,1.2,0.8105366826057434,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,1.0,1.0,1.8874837151172668,-1.3471674722244058,0.13797658620985773,-0.658112529604465,-1.414213562373095,1.7242060560814776,-0.27593320313727604,-0.7751941808166996,-1.10312012611421,-1.091089451179962,1.8431651657179429
data\processed\rendered_images\igea_lod3_az045_close.png,igea,3,45,close,2.0,0.957882285118103,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,1.0,1.0,0.1441875773482321,-0.7821276318046869,-0.30604395583979377,-0.3821387728243129,-0.7071067811865475,0.45818063374791146,-0.2759333237885185,-0.7248466839757748,-0.8220704124545387,-1.091089451179962,0.2575632210459371
data\processed\rendered_images\igea_lod3_az045_medium.png,igea,3,45,medium,3.5,0.9938876628875732,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,1.0,1.0,-0.5162194158994562,-0.04345183118428754,-0.4742507183358225,0.13531202113847232,0.0,-0.3556928564948785,-0.27593336949441033,-0.6803585555451546,-0.29510219934265486,-1.091089451179962,-0.4964919067102203
data\processed\rendered_images\igea_lod3_az045_far.png,igea,3,45,far,6.0,0.9987623691558838,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,1.0,1.0,-0.7274607292380231,0.7614784957502033,-0.5280542283446877,0.9977300110764477,0.7071067811865475,-0.8078447970258241,-0.27593338411414003,-0.649509102186177,0.5831781558438182,-1.091089451179962,-0.762691359269673
data\processed\rendered_images\igea_lod3_az045_very_far.png,igea,3,45,very_far,9.0,0.9995667338371276,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,1.0,1.0,-0.7879918675243107,1.4112684394631791,-0.5434716084163898,2.032631599002018,1.414213562373095,-1.018849036308685,-0.27593338830341935,-0.6331604508176653,1.6371145820675856,-1.091089451179962,-0.8415457127766109
data\processed\rendered_images\igea_lod3_az090_very_close.png,igea,3,90,very_close,1.2,0.7486185431480408,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,1.414213562373095,1.4814323000395331e-16,1.8874837151172668,-1.3471674722244058,0.13797658620985773,-0.658112529604465,-1.414213562373095,1.7242060560814776,-0.27593320313727604,-0.7751941808166996,-1.10312012611421,-0.6546536707079772,1.8431651657179429
data\processed\rendered_images\igea_lod3_az090_close.png,igea,3,90,close,2.0,0.9590727090835572,0.7719826325001203,0.7834241665634826,-0.45559034045287256,-0.5105369767200327,-0.3941281830860298,-0.347539010669765,-0.6719727547325082,-0.7344016655573107,-0.6365003752026872,-0.2035777213216867,0.3337364181907651,-0.796359095612922,-0.8151291186809587,0.6278126779647362,0.333160563180042,-0.27399297525594524,-0.4020003624751499,0.6739279880478757,-0.3830727624421877,-0.4997062643791785,-0.7149355620233533,0.714935562023354,-0.7260180247592575,1.7572768534552858,0.6293046069906835,1.414213562373095,1.4814323000395331e-16,0.1441875773482321,-0.7821276318046869,-0.30604395583979377,-0.3821387728243129,-0.7071067811865475,0.45818063374791146,-0.2759333237885185,-0.7248466839757748,-0.8220704124545387,-0.6546536707079772,0.2575632210459371
